"am" "dmin" "dmax" "rv" "md" "ou" "moi" "jti" "eo" "ecc" "sma" "inc" "anl" "op" "pd" "pa" "ad" "pt" "ma" "mm" "haz"
"2740" 26.8 0.0116025908 0.0259441818 25.3396799841 0.00176244 9 0.000967268 5.226 2455154.5 0.741453706528561 1.13093243826583 2.77692930308185 54.4648990139872 439.292125469357 0.292398390080246 227.950222958167 1.9694664864514 2455104.22839357 41.1975932765948 0.819500234873006 "False"
"2741" 22.5 0.0840533402 0.1879489824 24.6791051987 0.3535062719 6 0.103217 3.904 2458000.5 0.482055278073662 1.74677858089818 24.3109352327807 227.762691597467 843.247794117562 0.904734746350193 112.538218257463 2.58882241544617 2457640.27488054 153.787586412043 0.426920772887086 "False"
"2742" 21.2 0.1529519353 0.3420109247 10.5499036159 0.4382286027 6 0.175149 5.612 2458000.5 0.333475824302213 1.09255813549649 10.4800191077701 244.411074121922 417.124078042345 0.728216410663707 10.9777052409936 1.45689986032927 2457902.04108627 84.975216748138 0.863052551867921 "False"
"2743" 23.7 0.0483676488 0.1081533507 4.6426593877 0.1862602126 8 0.18619 3.024 2455155.5 0.587645020180008 2.84617761201242 2.17378105031456 249.102457427715 1753.84586890082 1.1736355117655 172.396566139703 4.51871971225934 2455158.9836547 359.284933919797 0.205263191243607 "False"
"2744" 27.2 0.0096506147 0.0215794305 6.3772111152 0.0284497855 8 0.0281986 4.363 2455155.5 0.350091537172115 1.55339595857563 8.2553406990494 237.665332710754 707.166506897135 1.00956517960094 194.400934074312 2.09722673755033 2455168.33055726 353.468298388264 0.509073883574587 "False"
"2745" 24.9 0.0278326768 0.0622357573 16.5884068774 0.0598982936 8 0.0598621 4.805 2455159.5 0.226001098920444 1.31447193435315 30.2212909024384 61.6019209366464 550.459540889919 1.01739983268926 326.901336396155 1.61154403601705 2455127.68425436 20.8074664512589 0.653999019470157 "False"
"2746" 25.5 0.0211132445 0.0472106499 5.1166081851 0.0109285777 7 0.00675343 4.666 2458000.5 0.313359400288784 1.4151982047123 2.4010592837895 252.849402379941 614.928087436317 0.971732543993891 149.523352586295 1.85866386543071 2458216.78721574 233.378043290438 0.585434309076477 "False"
"2747" 25.5 0.0211132445 0.0472106499 20.6463441135 0.0176371134 9 0.00687863 4.584 2455162.5 0.645261535990202 1.36908824904009 1.12390922365094 81.6497963921691 585.120873349874 0.485668262558345 231.918012106616 2.25250823552183 2455107.14663744 34.0565709216539 0.615257490198503 "False"
"2748" 21.1 0.160160338 0.358129403 16.8930596322 0.0425789231 0 0.0369664 6.778 2457800.5 0.443802864204121 0.850926574773283 23.7458835223325 236.287236394933 286.705851975362 0.473282923661497 320.912789752929 1.22857022588507 2457809.98216829 348.093788247626 1.25564231605198 "True"
"2749" 20.6 0.2016299194 0.4508582062 13.8626485723 0.0710033808 1 0.013478 3.993 2458000.5 0.584606387395588 1.69561625750958 3.83823317604953 245.717414783124 806.472911923693 0.704348162797678 245.332853897331 2.68688435222148 2457622.04312712 168.938686250304 0.446388210536775 "True"
"2750" 19.8 0.2914439045 0.6516883822 8.8787218764 0.2644259033 0 0.0892885 4.694 2458000.5 0.328462675578593 1.38518388522663 15.8049567046855 269.134606646454 595.469569631643 0.930202680116742 76.6489014144925 1.84016509033652 2458059.30727076 324.447188317126 0.604564898627306 "False"
"2751" 27.2 0.0096506147 0.0215794305 4.8657175394 0.0308213506 7 0.0303314 4.279 2458000.5 0.367350460482589 1.60185756887873 3.27676035103875 233.452786660016 740.515704616522 1.01341445332361 195.855273598758 2.19030068443385 2458126.1453599 298.917798391476 0.486147691069465 "False"
"2752" 24.1 0.040230458 0.0899580388 12.0359138708 0.0554023916 8 0.00977058 8.569 2455157.5 0.608418853546434 0.649675932480931 4.00083587384782 64.168479984072 191.268562781768 0.254400846464173 172.249203803022 1.04495101849769 2455247.92034401 189.813517864655 1.88217025717263 "False"
"2753" 26.4 0.0139493823 0.0311917671 13.6721083152 0.0199352296 7 0.019862 4.709 2458000.5 0.356966678914675 1.36841678583087 18.9413623090003 61.6430782594605 584.690471259319 0.879937590421729 300.168130189436 1.85689598124001 2458035.80996591 338.259287002084 0.615710393269492 "False"
"2754" 23 0.0667659413 0.1492931834 12.5631859471 0.0999435184 8 0.0653132 5.974 2455707.5 0.085972555529804 1.00776635269538 22.4857928076093 65.7776588515842 369.520220104074 0.921126103977207 6.74619268839249 1.09440660141355 2455534.30988563 168.728090596495 0.974236267500078 "False"
"2755" 21.1 0.160160338 0.358129403 16.8930597452 0.0425789068 0 0.0370434 6.778 2458000.5 0.443775132549784 0.850943278838611 23.7461843110706 236.286234219741 286.714294260971 0.473315812479658 320.915898086927 1.22857074519756 2458096.69394025 239.218374591837 1.25560534373749 "True"
"2756" 25.664 0.0195773983 0.0437763934 5.0909188773 0.2234970355 6 0.0177601 6.048 2458000.5 0.154009568821249 1.00251831647376 8.6199350439697 182.719676573434 366.637515319359 0.848120902818229 71.261850038299 1.15691573012928 2457928.04223985 71.1460026964923 0.981896246177707 "False"
"2757" 24 0.0421264611 0.0941976306 8.8492790507 0.0722613014 7 0.0704312 4.134 2458000.5 0.387909645913728 1.67193610370963 12.1383676807811 264.4605123772 789.637820055367 1.02337596172925 148.222889508414 2.32049624569001 2458312.57841963 217.721821048987 0.455905214842366 "False"
"2758" 17.7 0.7665755735 1.7141150923 38.153257832 0.4674425366 0 0.333397 3.093 2458000.5 0.817118202099199 2.17006523267738 20.961607122842 128.594328358002 1167.63636012514 0.39686543131406 182.064955692492 3.9432650340407 2457479.70444411 160.569169068186 0.308315167541903 "False"
"2759" 23.6 0.0506471459 0.1132504611 14.3210690649 0.3815074834 7 0.0338549 6.878 2458000.5 0.260992954648714 0.848775633991238 16.4333786168236 34.7339706459312 285.619452537014 0.62725117344203 22.6465884959215 1.07030009454045 2458022.14218468 332.721793224309 1.26041835316993 "False"
"2760" 24 0.0421264611 0.0941976306 17.6298695313 0.4419434002 7 0.00308039 4.98 2458000.5 0.276209794912211 1.28187279201558 15.0609092352731 204.300020803474 530.109785796955 0.927806971029417 310.043529430613 1.63593861300175 2457873.32884542 86.3625174896295 0.679104611243469 "False"
"2761" 20.7 0.1925550782 0.4305662442 15.1533495648 0.3528263701 1 0.0648365 5.029 2458000.5 0.521506130012053 1.23924933071166 4.75657386090677 83.0814037100914 503.890843272208 0.592973208132194 27.5527028206705 1.88552545329112 2458215.29261546 206.543467500601 0.714440448376086 "False"
"2762" 29.2 0.0038419789 0.008590926 6.3549469837 0.0050052623 9 0.00104849 4.218 2455176.5 0.406979264313523 1.62809320566755 0.472896188514514 258.003946618446 758.782529096629 0.965493030591127 208.415887648102 2.29069338074398 2455199.694385 348.995557645245 0.474444239548582 "False"
"2763" 17.9 0.6991252322 1.5632915441 23.7124962707 0.430744418 0 0.010566 7.912 2454724.5 0.417926238666045 0.71849769050039 7.34185491420131 82.0012332328342 222.452090613593 0.418218653219322 167.296517186982 1.01877672778146 2454797.91234435 241.194895067745 1.61832599103477 "True"
"2764" 29.1 0.0040230458 0.0089958039 22.6476101938 0.4442795727 6 0.000786163 6.671 2458000.5 0.304287261956307 0.883798470945045 3.66943881775484 176.409117035937 303.478756342377 0.614869854100007 47.7591056089857 1.15272708779008 2457979.60065317 24.7917348446775 1.18624448161985 "False"
"2765" 20.5 0.2111324448 0.4721064988 23.2782795319 0.4850229572 6 0.0256712 3.13 2458000.5 0.804282254325019 2.20546055812072 5.46102307033815 217.733053934629 1196.32001826283 0.431647768610472 269.062376667535 3.97927334763097 2457590.15658463 123.481699943411 0.300922825418196 "True"
"2766" 19.3 0.3669061375 0.8204270649 12.3676118323 0.3311724528 0 0.331056 4.746 2458000.5 0.0934476975129329 1.36436739283173 23.8673231399486 98.5840167247991 582.097084773537 1.23687040140988 283.458811143038 1.49186438425358 2458002.64763602 358.671786908305 0.618453535358379 "False"
"2767" 19.8 0.2914439045 0.6516883822 15.4208753122 0.4712480228 0 0.221126 4.201 2458000.5 0.253952173768983 1.61116809850047 25.4574318045826 277.785038263382 746.981262733145 1.20200845757903 173.424640871649 2.0203277394219 2458201.44050304 263.158774252759 0.481939799510886 "False"
"2768" 20 0.2658 0.5943468684 27.4032193237 0.2421362678 0 0.03227 5.077 2458000.5 0.450109241945769 1.19380834053373 32.8290997023848 77.0787881261169 476.431359806929 0.656464173347557 272.635579164492 1.73115250771991 2457996.32339503 3.15591692096263 0.755617766525461 "True"
"2769" 25 0.02658 0.0594346868 20.9956829977 0.4448063743 2 0.0325993 5.978 2458000.5 0.209009221218558 1.01302171332032 12.7662649992721 278.376867525879 372.414479639397 0.801290833941754 285.974420623584 1.2247525926989 2457859.58505337 136.217530629345 0.966664884642997 "False"
"2770" 22.3 0.0921626549 0.2060819612 8.495046028 0.4552441447 3 0.0259126 5.372 2458000.5 0.259732319532909 1.16651991571092 5.03504422559492 28.8520216092119 460.189455793967 0.86353699222199 271.614674402996 1.46950283919985 2457770.91260726 179.603118557667 0.782286502803265 "False"
"2771" 21.3 0.1460679643 0.3266178974 26.8305772986 0.4603069923 4 0.00550595 7.067 2458000.5 0.412619735003821 0.819455448389657 7.18932232762975 254.132540687735 270.948310643592 0.481331958427679 44.2001312567413 1.15757893835163 2458108.39949198 216.63753717189 1.32866670821782 "True"
"2772" 20 0.2658 0.5943468684 27.403219365 0.2421362678 0 0.03227 5.077 2458000.5 0.450109241945932 1.19380834054654 32.8290997019625 77.0787881262782 476.431359814595 0.656464173354404 272.63557916464 1.73115250773867 2457996.32339506 3.15591689484208 0.755617766513302 "True"
"2773" 20.5 0.2111324448 0.4721064988 14.6305339878 0.0802742455 0 0.00179697 3.809 2458000.5 0.541773022324128 1.85462326695693 0.35387371159759 27.8689208312918 922.533153762944 0.849838414345026 140.473132764648 2.85940811956884 2458012.75642406 355.217177136527 0.390229877952447 "True"
"2774" 24.1 0.040230458 0.0899580388 12.7831262883 0.365828518 0 0.012946 6.101 2458000.5 0.0129612555788343 0.992546269296141 10.7476009175678 106.371723783637 361.180727837149 0.979681623425975 101.638826067047 1.00541091516631 2458172.58048222 188.482062238139 0.996730922371691 "False"
"2775" 21.8 0.1160259082 0.2594418179 11.3915944961 0.2960977498 5 0.106548 6.399 2458000.5 0.26858815744317 0.930025565534717 9.03335462616542 98.9149817304472 327.597634728714 0.680231712512705 349.958332850587 1.17981941855673 2458142.43287777 204.028678534132 1.09890903302192 "False"
"2776" 21.3 0.1460679643 0.3266178974 15.7132756285 0.27895052 6 0.139103 5.373 2458000.5 0.312539137496796 1.15724740824352 12.036918885893 338.882479579776 454.713399400013 0.795562301400689 34.0396064840754 1.51893251508635 2457871.61372732 102.040226277513 0.791707480964963 "False"
"2777" 19.1 0.4023045798 0.8995803882 21.6186489797 0.4652173276 0 0.111269 6.29 2456845.5 0.34482914407328 0.932480291622325 26.7952347265248 183.951698528587 328.895490756048 0.610933910796996 35.8293756585292 1.25402667244765 2456902.6564266 297.438140215327 1.09457262297045 "False"
"2778" 19 0.4212646106 0.9419763057 4.6144136082 0.4483021255 0 0.29665 4.411 2458000.5 0.170828923846492 1.55114919683951 11.0165347954107 168.35334515792 705.632841256284 1.28616804881807 351.48891852 1.81613034486095 2458108.98944666 304.650817657257 0.510180335936559 "False"
"2779" 20.3 0.2315021222 0.5176544822 0.5662447233 0.2099473033 0 0.203225 4.907 2458000.5 0.142473373742729 1.32918074045574 7.41882845497857 208.357017594487 559.724718503868 1.13980787604916 259.065152372368 1.51855360486233 2458000.14907089 0.225708236683868 0.6431733101984 "False"
"2780" 25.3 0.0231502122 0.0517654482 5.3614702411 0.1841672471 6 0.0260372 5.999 2458000.5 0.212593046890954 1.01250866195175 3.55344221208839 126.081447157012 372.131597897537 0.797256360503949 121.526275427732 1.22776096339956 2457939.37040601 59.136751513397 0.9673997103012 "False"
"2781" 20.7 0.1925550782 0.4305662442 11.5344463893 0.4504681752 0 0.19921 5.505 2457800.5 0.45429901456941 1.10645686831139 12.5071449323948 151.352024259149 425.108863796306 0.60379460337397 187.528776159135 1.60911913324881 2457642.4794116 133.818456089027 0.846841904883208 "False"
"2782" 20.7 0.1925550782 0.4305662442 11.5344456383 0.4504681169 0 0.199193 5.505 2458000.5 0.454215119647999 1.10646841420542 12.5059986802701 151.348975748354 425.11551783973 0.603893731060376 187.534290586744 1.60904309735047 2458067.60344228 303.174882574281 0.846828649844114 "False"
"2783" 16.2 1.5295193534 3.4201092472 31.0515836566 0.4053662763 0 0.282843 3.661 2458000.5 0.68894113284879 1.80345808892734 24.7075308612302 244.794507483601 884.621535963551 0.560981630096423 140.958540832714 3.04593454775824 2457837.35372164 66.3929803002499 0.406953691906087 "False"
"2784" 17.5 0.8405334021 1.8794898244 36.7165179057 0.4361111655 0 0.175623 6.439 2458000.5 0.37363167785412 0.872652018593455 51.1802678244647 124.422610709054 297.755692647041 0.546601580703598 7.63760487660558 1.19870245648331 2457902.14843578 118.911456584598 1.2090448944892 "False"
"2785" 20.6 0.2016299194 0.4508582062 11.9097953392 0.0909510008 0 0.0296599 4.536 2458000.5 0.356123313588709 1.45648244249605 13.1096514543219 119.797686891556 642.031457158775 0.937795088890581 313.339543308622 1.97516979610152 2457749.57484977 140.698797658456 0.560720188996863 "True"
"2786" 21 0.1677084622 0.3750075218 7.5343422434 0.4507308419 1 0.0604686 4.744 2458000.5 0.384742934084013 1.36658352444986 8.28968180906282 341.604879611184 583.515904354617 0.840800169582146 39.9725601912018 1.89236687931756 2458026.26146415 344.106470747055 0.616949764888018 "False"
"2787" 24.4 0.0350392641 0.0783501764 6.3847286705 0.2701881551 5 0.000518411 6.434 2458000.5 0.363321385022962 0.920822669113582 1.55755373312208 345.963334294725 322.747160747573 0.586268101610695 58.9517449186823 1.25537723661647 2458079.80499505 271.541287765255 1.11542421989442 "False"
"2788" 20.9 0.1756123185 0.3926810818 15.4867098174 0.2969369483 1 0.177145 5.698 2458000.5 0.267445411373066 1.07563532128574 10.8491981310831 59.4703246767477 407.470347178398 0.787961590297073 163.647594843914 1.3633090522744 2458136.06519025 240.228171629333 0.883499873040786 "False"
"2789" 20.7 0.1925550782 0.4305662442 32.7351689828 0.450477445 0 0.0247463 5.893 2458000.5 0.568476130270054 1.00609615365897 4.17172081582971 120.220107019355 368.601976710098 0.434154505547332 143.164750866295 1.5780378017706 2457848.46000144 148.491877250131 0.976663237710026 "True"
"2790" 26.1 0.0160160338 0.0358129403 15.6690035423 0.2584174588 5 0.000178388 4.581 2458000.5 0.360839542076383 1.44611323264555 2.19444062722522 342.176152445924 635.187403705113 0.924298395987131 221.067747925323 1.96792806930396 2457817.47595569 103.731049398063 0.56676186885962 "False"
"2791" 18.4 0.5553349116 1.2417666126 16.0545709497 0.1758004444 1 0.106241 3.077 2458000.5 0.719512923081542 2.42696327173394 10.2979889987127 300.613157460467 1380.99858279458 0.680731833877111 143.762567798729 4.17319470959077 2457964.65019571 9.34536045616492 0.260680933699082 "False"
"2792" 25.4 0.022108281 0.0494356193 14.7350171052 0.0046505892 7 9.30055e-05 7.726 2458000.5 0.564931893263947 0.732105667385797 2.98216003570497 320.109648139335 228.801612108718 0.318515826640273 330.880404459255 1.14569550813132 2458043.75567366 291.940853153594 1.57341548725165 "False"
"2793" 18.7 0.4836764882 1.0815335068 25.2206675964 0.1029781662 4 0.025236 2.438 2458000.5 0.817328741965297 3.25984638840711 22.6598825075118 332.725239629186 2149.78055455258 0.595480240770208 80.8886247498986 5.92421253604401 2457344.65895014 109.826455285819 0.167458952606874 "True"
"2794" 20.1 0.2538370294 0.5675968529 11.9053722118 0.4995502886 4 0.0793644 4.992 2458000.5 0.267582578888213 1.26560383615465 22.1011688171737 285.464230465812 520.049999960967 0.926950297825574 342.694028778483 1.60425737448373 2457985.34481468 10.491042619765 0.69224113071247 "False"
"2795" 24.7 0.0305179233 0.0682401509 10.940951357 0.224208476 4 0.0144547 6.222 2458000.5 0.120992470306561 0.968219871145897 8.23243344890085 11.8516570653248 347.984110835752 0.851072557136056 238.056614769445 1.08536718515574 2458101.63115095 255.376791040589 1.03452999372698 "False"
"2796" 26.5 0.0133215567 0.0297879063 9.1777152138 0.2010894594 6 0.0116954 6.193 2458000.5 0.0905017394312802 0.976168215313572 1.22374979286851 220.269189163248 352.277917892935 0.887823293850165 34.8005337379373 1.06451313677698 2458145.55209129 211.768305045446 1.02192042621704 "False"
"2797" 22.2 0.096506147 0.2157943048 7.8199692841 0.1423538605 0 0.0826574 4.33 2458000.5 0.321681090439792 1.57471256910957 10.1758915214864 148.49611906477 721.772560978108 1.06815731274916 9.07794637319962 2.08126782546998 2458135.05579204 292.887328010601 0.498772077885791 "False"
"2798" 24.3 0.0366906138 0.0820427065 9.5354013927 0.3099548349 7 0.031401 5.169 2458000.5 0.188629813022224 1.21940301354565 18.4638559984822 5.01157518727042 491.834877722288 0.989387251101795 43.6346937631126 1.4494187759895 2458093.10537734 292.21721892674 0.731952971019822 "False"
"2799" 20.2 0.2424124811 0.5420507863 22.6400394526 0.4625461517 0 0.259792 2.862 2458000.5 0.656551870548546 2.86205795489614 21.1495187881256 178.038204057917 1768.54478689663 0.98296845099073 263.18944012116 4.74114745880154 2458745.43225624 208.363686217281 0.203557185923299 "False"
"2800" 25 0.02658 0.0594346868 4.2179620853 0.2473264304 4 0.0448509 5.397 2458000.5 0.108415163783095 1.16782954891855 2.29423481930875 7.6341397453128 460.964644251497 1.0412191171018 19.2789990459031 1.29443998073529 2457870.11375 101.827874625062 0.78097095837916 "False"
"2801" 27.5 0.008405334 0.0187948982 4.9395519706 0.1975824862 1 0.0156394 6.053 2458000.5 0.184214654871776 1.00085852965373 7.64072704015467 256.623994384413 365.72737508745 0.816485721038098 283.574114237551 1.18523133826937 2458180.91356578 182.411752291153 0.984339769244563 "False"
"2802" 28.5 0.0053034072 0.0118587791 8.1174347607 0.0344691956 5 0.00100317 6.618 2458000.5 0.324932117492306 0.891655187855727 2.88229569148775 146.524761363205 307.534496374709 0.601927779592765 232.776658138264 1.18138259611869 2457970.16087665 35.5149894915576 1.17060038546494 "False"
"2803" 20.8 0.1838886721 0.411187571 13.0931977228 0.3109793038 4 0.0634318 3.99 2458000.5 0.405911114562998 1.74730333920779 17.1544082622474 119.705888742676 843.627808954897 1.03805349331031 14.6729708204745 2.45655318510528 2457779.6299428 94.2515404885484 0.426728465063255 "False"
"2804" 27.197 0.0096639567 0.0216092642 8.754983769 0.3146362273 6 0.00223976 6.091 2458000.5 0.345840444046713 0.986420173735552 2.50009860141388 6.2192944696261 357.842027071303 0.645276182834213 294.907453347647 1.32756416463689 2457913.91808446 87.1040493698221 1.00603051840042 "False"
"2805" 21.7 0.1214940408 0.2716689341 15.2051906876 0.3219599238 3 0.0353902 3.213 2458000.5 0.687314020314423 2.28581799201514 13.400704181385 245.731124134221 1262.29510200094 0.714743238216174 241.418039429463 3.85689274581412 2457755.05641136 69.9992353377713 0.285194800668514 "True"
"2806" 25.7 0.0192555078 0.0430566244 6.1684773397 0.0609383368 8 0.0585148 4.733 2455243.5 0.258348085432487 1.3877807595205 9.77076838358668 323.834045428998 597.144889603248 1.02925025729834 208.105577851111 1.74631126174267 2455268.26460229 345.070194892513 0.602868761447811 "False"
"2807" 26.8 0.0116025908 0.0259441818 5.8036289872 0.0098715373 7 0.00582113 4.378 2458000.5 0.358231476579173 1.54689181664262 4.70987185872043 336.888403305626 702.72975011137 0.992746477058496 187.644975931904 2.10103715622675 2458070.40962988 324.186137343167 0.512287974065345 "False"
"2808" 18.9 0.4411182 0.9863702813 14.9458378835 0.4643872604 0 0.157706 6.146 2458000.5 0.604291148472539 0.94419333272677 20.6689462732673 22.108329364251 335.111877499897 0.373625659313196 339.97542206661 1.51476100614034 2458165.28501497 182.976715025585 1.07426810021113 "False"
"2809" 19.4 0.3503926411 0.7835017643 11.9775298978 0.4583053108 1 0.054975 6.54 2458000.5 0.478223887032682 0.888413971778547 19.6348485016964 203.466240637287 305.859163731988 0.463553188900466 239.687279795223 1.31327475465663 2457970.06559058 35.8216744513512 1.17701230725738 "False"
"2810" 20.2 0.2424124811 0.5420507863 23.2942615396 0.3629725536 0 0.14527 4.123 2457800.5 0.761868695237793 1.44926274798816 38.852493944542 170.127946000915 637.263611793634 0.345114829121682 224.506968082937 2.55341066685464 2457735.52281917 36.7066072258672 0.56491535580817 "False"
"2811" 19.8 0.2914439045 0.6516883822 14.7078246648 0.4913332373 1 0.455968 4.102 2458000.5 0.259015253832702 1.65532290163985 28.330159403 1.26398020569034 777.897744576903 1.22656902009652 92.4243673386296 2.08407678318318 2458297.31032504 222.640407742065 0.462785761380248 "False"
"2812" 18.8 0.4619074603 1.0328564805 4.6379800189 0.4931915976 0 0.0739601 4.039 2458000.5 0.447368593794758 1.72239620124376 8.28499197035464 335.181375389543 825.653859491251 0.951850234735906 115.161982506784 2.49294216775161 2457645.6706896 154.711990110598 0.436018067210179 "False"
"2813" 23.7 0.0483676488 0.1081533507 8.778407738 0.0342183636 7 0.0313945 2.963 2458000.5 0.642602790254841 2.82997757562998 5.85823013061332 157.020346831994 1738.89323635249 1.01142608917153 344.511853338615 4.64852906208844 2458717.33168278 211.59560092311 0.207028236394281 "False"
"2814" 20.6 0.2016299194 0.4508582062 34.5699768835 0.4815373178 3 0.0281473 6.681 2458000.5 0.620525212922306 0.860740015875095 4.55994101063023 293.919768741552 291.679843037207 0.326629134253452 63.0743014706839 1.39485089749674 2458122.99655771 208.811078896476 1.23422995655575 "True"
"2815" 20.2 0.2424124811 0.5420507863 23.2942615464 0.3629725535 0 0.145704 4.123 2458000.5 0.761895152877046 1.44937544289708 38.8400153285007 170.117168564495 637.337943823019 0.345103318254772 224.521430768869 2.55364756753938 2457735.5471835 149.658458069162 0.56484947034625 "False"
"2816" 20.2 0.2424124811 0.5420507863 31.1481699735 0.1807790072 6 0.0167221 2.848 2458000.5 0.887698899327646 2.18745451934423 38.1687532695595 174.11366153844 1181.69929122897 0.245653550193071 234.781463938892 4.12925548849538 2457583.9792298 126.891399855381 0.304646031923739 "True"
"2817" 26 0.0167708462 0.0375007522 7.6156580514 0.406867964 8 0.0228772 4.916 2455443.5 0.307454985119105 1.30904764316479 9.69589238993676 335.206359417619 547.055774380426 0.906574419515361 294.418777011057 1.71152086681422 2455381.13451952 41.0407384863077 0.658068184012356 "False"
"2818" 22.3 0.0921626549 0.2060819612 11.8722613212 0.0347147313 1 0.0322554 5.373 2458000.5 0.247849821934377 1.15450658292874 18.4601576125396 344.178903163562 453.09894111671 0.868362331927785 258.148119029539 1.44065083392969 2458045.18202175 324.498862454083 0.794528451363717 "False"
"2819" 18.3 0.5815070396 1.30028927 14.2999036308 0.3068716575 1 0.216928 3.068 2458000.5 0.56157236590112 2.68252333199062 18.2597616083971 160.166131613006 1604.77329609303 1.17609235785969 30.292276314772 4.18895430612155 2458481.23084226 252.157288737757 0.224330751811769 "False"
"2820" 23.9 0.04411182 0.0986370281 13.3240564656 0.4013868675 4 0.0180031 6.141 2458000.5 0.350799305645494 0.971709220005474 13.750943674817 67.5257652266065 349.866944475822 0.630834300338229 117.780237856767 1.31258413967272 2458071.73116668 286.705793704211 1.02896259759367 "False"
"2821" 25.4 0.022108281 0.0494356193 26.3245747493 0.4526192178 5 0.0180205 6.776 2458000.5 0.436643208951896 0.860363381564734 5.73783357930138 54.0358070812265 291.488418304783 0.484691553773604 326.098079294602 1.23603520935586 2458119.17064466 213.436948453498 1.23504049352513 "False"
"2822" 24.1 0.040230458 0.0899580388 10.6061247982 0.2770658264 7 0.0550164 5.38 2458000.5 0.143624355691944 1.16489981023179 12.9181394477553 123.434373976353 459.231096842979 0.997591825541585 113.537096547534 1.332207794922 2458077.80159871 299.401805048183 0.783919038747264 "False"
"2823" 21 0.1677084622 0.3750075218 5.0442770429 0.4150770788 5 0.225863 4.936 2458000.5 0.0922168311835332 1.31761168197323 9.97999966606037 276.647255031406 552.432959607931 1.19610570793125 142.403725710802 1.43911765601521 2457869.82192578 85.1580375513946 0.651662783218975 "False"
"2824" 20.984 0.1689487475 0.3777808842 5.0437543282 0.4149923555 4 0.225872 4.936 2458000.5 0.092201532907945 1.31760381030666 9.97961108200562 276.645884118125 552.428009103595 1.19611871923104 142.407405274814 1.43908890138229 2457869.81885312 85.1608030387275 0.651668623001501 "False"
"2825" 23.1 0.063760979 0.1425738833 8.5149008022 0.0787480174 0 0.0227541 3.691 2458000.5 0.494928108260718 1.98865355264519 0.885169507652164 85.231766854881 1024.32346711894 1.00441301184855 59.3356822256953 2.97289409344183 2458320.51346 247.530795401288 0.351451481447119 "False"
"2826" 21.1 0.160160338 0.358129403 19.2109731022 0.3756166984 4 0.179884 6.237 2458000.5 0.294112487765587 0.944607181667801 26.5620020718469 325.673416697831 335.332225737692 0.666786413506244 195.987196448653 1.22242794982936 2457950.08543795 54.1231678457459 1.0735621940541 "False"
"2827" 22 0.1058168859 0.2366137501 13.3132023883 0.4135543721 7 0.1105 4.898 2458000.5 0.1863157960772 1.29669635610887 25.4968600793386 2.97672150189842 539.331594662224 1.05510134225004 49.6152311090225 1.53829136996769 2457809.42178889 127.54334565474 0.667492881119755 "False"
"2828" 20.5 0.2111324448 0.4721064988 13.4217832654 0.2366903424 1 0.112896 4.227 2458000.5 0.364386944592335 1.6215422480314 11.8051517416656 343.587442261793 754.207469796175 1.03067342274385 234.746875943796 2.21241107331894 2458316.96338146 208.9449894231 0.477322241448086 "False"
"2829" 19.8 0.2914439045 0.6516883822 24.8701154131 0.4017469158 3 0.0957247 3.284 2458000.5 0.625650674546463 2.30571701403278 8.63405260630017 60.4708810474811 1278.81415059111 0.863143608889916 186.705587931039 3.74829041917564 2457870.70974224 36.5373598448336 0.281510804234998 "False"
"2830" 21 0.1677084622 0.3750075218 9.6895496576 0.1988300571 3 0.0607186 6.869 2458000.5 0.358281192442095 0.848299156473545 12.7502007242482 232.817187423552 285.37897883387 0.54436952314458 157.759979594544 1.15222878980251 2458036.74387589 314.279059467287 1.26148044074953 "False"
"2831" 24.858 0.0283762484 0.0634512203 10.3991299278 0.3228808764 7 0.0500421 5.093 2458000.5 0.169027890603515 1.25937372410842 7.66092972341248 185.989624045592 516.214701230375 1.04650444004088 358.956722923798 1.47224300817595 2457840.68637176 111.451506572678 0.69738424562872 "False"
"2832" 22.204 0.0963285397 0.2153971629 12.0441774246 0.1106837011 3 0.108564 6.466 2458000.5 0.317508594335667 0.911154356089566 17.9007424925913 8.98802420261806 317.677429957008 0.621855017264748 28.4139755347492 1.20045369491438 2458037.55686415 318.006235771471 1.13322498248843 "False"
"2833" 25.2 0.0242412481 0.0542050786 4.135304259 0.0644666724 8 0.0601964 4.509 2455298.5 0.292601419618158 1.49120537307577 5.08174298490331 190.326226500181 665.127059444345 1.05487656397158 346.97609237 1.92753418217997 2455272.67885736 13.9756926409446 0.541249968540971 "False"
"2834" 19.4 0.3503926411 0.7835017643 14.864496346 0.2557921028 0 0.00329405 5.353 2458000.5 0.675518738530136 1.11382369288763 3.05668015522941 189.976229595939 429.361505026797 0.361414916923202 230.933756987141 1.86623246885206 2457791.15957569 175.522378856293 0.838454299664176 "True"
"2835" 21.8 0.1160259082 0.2594418179 13.5999479701 0.2238535826 0 0.0436135 4.155 2458000.5 0.502997133372268 1.59845875940244 20.074964886493 154.90544979244 738.160124163614 0.79443858560922 101.762565517986 2.40247893319566 2458292.55232817 217.56635355949 0.487699061782705 "True"
"2836" 23.8 0.046190746 0.1032856481 6.4818266774 0.3854188526 8 0.0197548 5.106 2455090.5 0.306165836000618 1.24599307566709 3.56914679663956 165.946960878647 508.009542418813 0.864512564004491 264.550741512442 1.62747358732968 2455156.01471841 313.573118890812 0.708648105872013 "False"
